Chart,1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer
Chart,2,org.jfree.data.general.DatasetUtilities
Chart,3,org.jfree.data.time.TimeSeries
Chart,4,org.jfree.chart.plot.XYPlot
Chart,5,org.jfree.data.xy.XYSeries
Chart,6,org.jfree.chart.util.ShapeList
Chart,7,org.jfree.data.time.TimePeriodValues
Chart,8,org.jfree.data.time.Week
Chart,9,org.jfree.data.time.TimeSeries
Chart,10,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator
Chart,11,org.jfree.chart.util.ShapeUtilities
Chart,12,org.jfree.chart.plot.MultiplePiePlot
Chart,13,org.jfree.chart.block.BorderArrangement
Chart,14,org.jfree.chart.plot.XYPlot
Chart,14,org.jfree.chart.plot.CategoryPlot
Chart,15,org.jfree.chart.plot.PiePlot
Chart,16,org.jfree.data.category.DefaultIntervalCategoryDataset
Chart,17,org.jfree.data.time.TimeSeries
Chart,18,org.jfree.data.DefaultKeyedValues
Chart,18,org.jfree.data.DefaultKeyedValues2D
Chart,19,org.jfree.chart.plot.CategoryPlot
Chart,20,org.jfree.chart.plot.ValueMarker
Chart,21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset
Chart,22,org.jfree.data.KeyedObjects2D
Chart,23,org.jfree.chart.renderer.category.MinMaxCategoryRenderer
Chart,24,org.jfree.chart.renderer.GrayPaintScale
Chart,25,org.jfree.chart.renderer.category.StatisticalBarRenderer
Chart,26,org.jfree.chart.axis.Axis
Lang,1,org.apache.commons.lang3.math.NumberUtils
Lang,2,org.apache.commons.lang3.LocaleUtils
Lang,3,org.apache.commons.lang3.math.NumberUtils
Lang,4,org.apache.commons.lang3.text.translate.LookupTranslator
Lang,5,org.apache.commons.lang3.LocaleUtils
Lang,6,org.apache.commons.lang3.text.translate.CharSequenceTranslator
Lang,7,org.apache.commons.lang3.math.NumberUtils
Lang,8,org.apache.commons.lang3.time.FastDatePrinter
Lang,9,org.apache.commons.lang3.time.FastDateParser
Lang,10,org.apache.commons.lang3.time.FastDateParser
Lang,11,org.apache.commons.lang3.RandomStringUtils
Lang,12,org.apache.commons.lang3.RandomStringUtils
Lang,13,org.apache.commons.lang3.SerializationUtils
Lang,14,org.apache.commons.lang3.StringUtils
Lang,15,org.apache.commons.lang3.reflect.TypeUtils
Lang,16,org.apache.commons.lang3.math.NumberUtils
Lang,17,org.apache.commons.lang3.text.translate.CharSequenceTranslator
Lang,18,org.apache.commons.lang3.time.FastDateFormat
Lang,19,org.apache.commons.lang3.text.translate.NumericEntityUnescaper
Lang,20,org.apache.commons.lang3.StringUtils
Lang,21,org.apache.commons.lang3.time.DateUtils
Lang,22,org.apache.commons.lang3.math.Fraction
Lang,23,org.apache.commons.lang3.text.ExtendedMessageFormat
Lang,24,org.apache.commons.lang3.math.NumberUtils
Lang,25,org.apache.commons.lang3.text.translate.EntityArrays
Lang,26,org.apache.commons.lang3.time.FastDateFormat
Lang,27,org.apache.commons.lang3.math.NumberUtils
Lang,28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper
Lang,29,org.apache.commons.lang3.SystemUtils
Lang,30,org.apache.commons.lang3.StringUtils
Lang,31,org.apache.commons.lang3.StringUtils
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilder
Lang,33,org.apache.commons.lang3.ClassUtils
Lang,34,org.apache.commons.lang3.builder.ToStringStyle
Lang,35,org.apache.commons.lang3.ArrayUtils
Lang,36,org.apache.commons.lang3.math.NumberUtils
Lang,37,org.apache.commons.lang3.ArrayUtils
Lang,38,org.apache.commons.lang3.time.FastDateFormat
Lang,39,org.apache.commons.lang3.StringUtils
Lang,40,org.apache.commons.lang.StringUtils
Lang,41,org.apache.commons.lang.ClassUtils
Lang,42,org.apache.commons.lang.Entities
Lang,43,org.apache.commons.lang.text.ExtendedMessageFormat
Lang,44,org.apache.commons.lang.NumberUtils
Lang,45,org.apache.commons.lang.WordUtils
Lang,46,org.apache.commons.lang.StringEscapeUtils
Lang,47,org.apache.commons.lang.text.StrBuilder
Lang,48,org.apache.commons.lang.builder.EqualsBuilder
Lang,49,org.apache.commons.lang.math.Fraction
Lang,50,org.apache.commons.lang.time.FastDateFormat
Lang,51,org.apache.commons.lang.BooleanUtils
Lang,52,org.apache.commons.lang.StringEscapeUtils
Lang,53,org.apache.commons.lang.time.DateUtils
Lang,54,org.apache.commons.lang.LocaleUtils
Lang,55,org.apache.commons.lang.time.StopWatch
Lang,56,org.apache.commons.lang.time.FastDateFormat
Lang,57,org.apache.commons.lang.LocaleUtils
Lang,58,org.apache.commons.lang.math.NumberUtils
Lang,59,org.apache.commons.lang.text.StrBuilder
Lang,60,org.apache.commons.lang.text.StrBuilder
Lang,61,org.apache.commons.lang.text.StrBuilder
Lang,62,org.apache.commons.lang.Entities
Lang,63,org.apache.commons.lang.time.DurationFormatUtils
Lang,64,org.apache.commons.lang.enums.ValuedEnum
Lang,65,org.apache.commons.lang.time.DateUtils
Time,1,org.joda.time.Partial
Time,1,org.joda.time.field.UnsupportedDurationField
Time,2,org.joda.time.Partial
Time,2,org.joda.time.field.UnsupportedDurationField
Time,3,org.joda.time.MutableDateTime
Time,4,org.joda.time.Partial
Time,5,org.joda.time.Period
Time,6,org.joda.time.chrono.GJChronology
Time,7,org.joda.time.format.DateTimeFormatter
Time,8,org.joda.time.DateTimeZone
Time,9,org.joda.time.DateTimeZone
Time,10,org.joda.time.base.BaseSingleFieldPeriod
Time,11,org.joda.time.tz.ZoneInfoCompiler
Time,12,org.joda.time.LocalDate
Time,12,org.joda.time.LocalDateTime
Time,13,org.joda.time.format.PeriodFormatterBuilder
Time,14,org.joda.time.chrono.BasicMonthOfYearDateTimeField
Time,15,org.joda.time.field.FieldUtils
Time,16,org.joda.time.format.DateTimeFormatter
Time,17,org.joda.time.DateTimeZone
Time,18,org.joda.time.chrono.GJChronology
Time,19,org.joda.time.DateTimeZone
Time,20,org.joda.time.format.DateTimeFormatterBuilder
Time,21,org.joda.time.tz.DefaultNameProvider
Time,22,org.joda.time.base.BasePeriod
Time,23,org.joda.time.DateTimeZone
Time,24,org.joda.time.format.DateTimeParserBucket
Time,25,org.joda.time.DateTimeZone
Time,26,org.joda.time.chrono.ZonedChronology
Time,27,org.joda.time.format.PeriodFormatterBuilder
Math,1,org.apache.commons.math3.fraction.Fraction
Math,1,org.apache.commons.math3.fraction.BigFraction
Math,2,org.apache.commons.math3.distribution.HypergeometricDistribution
Math,3,org.apache.commons.math3.util.MathArrays
Math,4,org.apache.commons.math3.geometry.euclidean.threed.SubLine
Math,4,org.apache.commons.math3.geometry.euclidean.twod.SubLine
Math,5,org.apache.commons.math3.complex.Complex
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer
Math,6,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer
Math,6,org.apache.commons.math3.optim.BaseOptimizer
Math,6,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer
Math,7,org.apache.commons.math3.ode.AbstractIntegrator
Math,8,org.apache.commons.math3.distribution.DiscreteDistribution
Math,9,org.apache.commons.math3.geometry.euclidean.threed.Line
Math,10,org.apache.commons.math3.analysis.differentiation.DSCompiler
Math,11,org.apache.commons.math3.distribution.MultivariateNormalDistribution
Math,12,org.apache.commons.math3.random.BitsStreamGenerator
Math,13,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer
Math,14,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer
Math,14,org.apache.commons.math3.optim.nonlinear.vector.Weight
Math,15,org.apache.commons.math3.util.FastMath
Math,16,org.apache.commons.math3.util.FastMath
Math,17,org.apache.commons.math3.dfp.Dfp
Math,18,org.apache.commons.math3.optimization.direct.CMAESOptimizer
Math,19,org.apache.commons.math3.optimization.direct.CMAESOptimizer
Math,20,org.apache.commons.math3.optimization.direct.CMAESOptimizer
Math,21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition
Math,22,org.apache.commons.math3.distribution.UniformRealDistribution
Math,22,org.apache.commons.math3.distribution.FDistribution
Math,23,org.apache.commons.math3.optimization.univariate.BrentOptimizer
Math,24,org.apache.commons.math3.optimization.univariate.BrentOptimizer
Math,25,org.apache.commons.math3.optimization.fitting.HarmonicFitter
Math,26,org.apache.commons.math3.fraction.Fraction
Math,27,org.apache.commons.math3.fraction.Fraction
Math,28,org.apache.commons.math3.optimization.linear.SimplexSolver
Math,29,org.apache.commons.math3.linear.OpenMapRealVector
Math,30,org.apache.commons.math3.stat.inference.MannWhitneyUTest
Math,31,org.apache.commons.math3.util.ContinuedFraction
Math,32,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet
Math,33,org.apache.commons.math3.optimization.linear.SimplexTableau
Math,34,org.apache.commons.math3.genetics.ListPopulation
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulation
Math,36,org.apache.commons.math.fraction.BigFraction
Math,37,org.apache.commons.math.complex.Complex
Math,38,org.apache.commons.math.optimization.direct.BOBYQAOptimizer
Math,39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator
Math,40,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
Math,41,org.apache.commons.math.stat.descriptive.moment.Variance
Math,42,org.apache.commons.math.optimization.linear.SimplexTableau
Math,43,org.apache.commons.math.stat.descriptive.SummaryStatistics
Math,44,org.apache.commons.math.ode.AbstractIntegrator
Math,45,org.apache.commons.math.linear.OpenMapRealMatrix
Math,46,org.apache.commons.math.complex.Complex
Math,47,org.apache.commons.math.complex.Complex
Math,48,org.apache.commons.math.analysis.solvers.BaseSecantSolver
Math,49,org.apache.commons.math.linear.OpenMapRealVector
Math,50,org.apache.commons.math.analysis.solvers.BaseSecantSolver
Math,51,org.apache.commons.math.analysis.solvers.BaseSecantSolver
Math,52,org.apache.commons.math.geometry.euclidean.threed.Rotation
Math,53,org.apache.commons.math.complex.Complex
Math,54,org.apache.commons.math.dfp.Dfp
Math,55,org.apache.commons.math.geometry.Vector3D
Math,56,org.apache.commons.math.util.MultidimensionalCounter
Math,57,org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer
Math,58,org.apache.commons.math.optimization.fitting.GaussianFitter
Math,59,org.apache.commons.math.util.FastMath
Math,60,org.apache.commons.math.distribution.NormalDistributionImpl
Math,61,org.apache.commons.math.distribution.PoissonDistributionImpl
Math,62,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer
Math,63,org.apache.commons.math.util.MathUtils
Math,64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer
Math,65,org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizer
Math,67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer
Math,68,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer
Math,69,org.apache.commons.math.stat.correlation.PearsonsCorrelation
Math,70,org.apache.commons.math.analysis.solvers.BisectionSolver
Math,71,org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator
Math,71,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator
Math,72,org.apache.commons.math.analysis.solvers.BrentSolver
Math,73,org.apache.commons.math.analysis.solvers.BrentSolver
Math,74,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator
Math,75,org.apache.commons.math.stat.Frequency
Math,76,org.apache.commons.math.linear.SingularValueDecompositionImpl
Math,77,org.apache.commons.math.linear.ArrayRealVector
Math,77,org.apache.commons.math.linear.OpenMapRealVector
Math,78,org.apache.commons.math.ode.events.EventState
Math,79,org.apache.commons.math.util.MathUtils
Math,80,org.apache.commons.math.linear.EigenDecompositionImpl
Math,81,org.apache.commons.math.linear.EigenDecompositionImpl
Math,82,org.apache.commons.math.optimization.linear.SimplexSolver
Math,83,org.apache.commons.math.optimization.linear.SimplexTableau
Math,84,org.apache.commons.math.optimization.direct.MultiDirectional
Math,85,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils
Math,86,org.apache.commons.math.linear.CholeskyDecompositionImpl
Math,87,org.apache.commons.math.optimization.linear.SimplexTableau
Math,88,org.apache.commons.math.optimization.linear.SimplexTableau
Math,89,org.apache.commons.math.stat.Frequency
Math,90,org.apache.commons.math.stat.Frequency
Math,91,org.apache.commons.math.fraction.Fraction
Math,92,org.apache.commons.math.util.MathUtils
Math,93,org.apache.commons.math.util.MathUtils
Math,94,org.apache.commons.math.util.MathUtils
Math,95,org.apache.commons.math.distribution.FDistributionImpl
Math,96,org.apache.commons.math.complex.Complex
Math,97,org.apache.commons.math.analysis.BrentSolver
Math,98,org.apache.commons.math.linear.BigMatrixImpl
Math,98,org.apache.commons.math.linear.RealMatrixImpl
Math,99,org.apache.commons.math.util.MathUtils
Math,100,org.apache.commons.math.estimation.AbstractEstimator
Math,101,org.apache.commons.math.complex.ComplexFormat
Math,102,org.apache.commons.math.stat.inference.ChiSquareTestImpl
Math,103,org.apache.commons.math.distribution.NormalDistributionImpl
Math,104,org.apache.commons.math.special.Gamma
Math,105,org.apache.commons.math.stat.regression.SimpleRegression
Math,106,org.apache.commons.math.fraction.ProperFractionFormat
Mockito,1,org.mockito.internal.invocation.InvocationMatcher
Mockito,2,org.mockito.internal.util.Timer
Mockito,3,org.mockito.internal.invocation.InvocationMatcher
Mockito,4,org.mockito.exceptions.Reporter
Mockito,5,org.mockito.internal.verification.VerificationOverTimeImpl
Mockito,6,org.mockito.Matchers
Mockito,7,org.mockito.internal.util.reflection.GenericMetadataSupport
Mockito,8,org.mockito.internal.util.reflection.GenericMetadataSupport
Mockito,9,org.mockito.internal.stubbing.answers.CallsRealMethods
Mockito,10,org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
Mockito,11,org.mockito.internal.creation.DelegatingMethod
Mockito,12,org.mockito.internal.util.reflection.GenericMaster
Mockito,13,org.mockito.internal.MockHandler
Mockito,14,org.mockito.internal.MockHandler
Mockito,14,org.mockito.internal.MockitoCore
Mockito,15,org.mockito.internal.configuration.injection.FinalMockCandidateFilter
Mockito,16,org.mockito.Mockito
Mockito,16,org.mockito.internal.MockitoCore
Mockito,17,org.mockito.internal.creation.MockSettingsImpl
Mockito,17,org.mockito.internal.util.MockUtil
Mockito,18,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues
Mockito,19,org.mockito.internal.configuration.injection.PropertyAndSetterInjection
Mockito,19,org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter
Mockito,19,org.mockito.internal.configuration.injection.filter.MockCandidateFilter
Mockito,19,org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter
Mockito,19,org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter
Mockito,20,org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker
Mockito,21,org.mockito.internal.creation.instance.ConstructorInstantiator
Mockito,22,org.mockito.internal.matchers.Equality
Mockito,23,org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
Mockito,24,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
Mockito,26,org.mockito.internal.util.Primitives
Mockito,27,org.mockito.internal.util.MockUtil
Mockito,28,org.mockito.internal.configuration.DefaultInjectionEngine
Mockito,29,org.mockito.internal.matchers.Same
Mockito,30,org.mockito.exceptions.Reporter
Mockito,30,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls
Mockito,31,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls
Mockito,32,org.mockito.internal.configuration.SpyAnnotationEngine
Mockito,33,org.mockito.internal.invocation.InvocationMatcher
Mockito,34,org.mockito.internal.invocation.InvocationMatcher
Mockito,35,org.mockito.Matchers
Mockito,36,org.mockito.internal.invocation.Invocation
Mockito,37,org.mockito.internal.stubbing.answers.AnswersValidator
Mockito,38,org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool
Closure,1,com.google.javascript.jscomp.RemoveUnusedVars
Closure,2,com.google.javascript.jscomp.TypeCheck
Closure,3,com.google.javascript.jscomp.FlowSensitiveInlineVariables
Closure,4,com.google.javascript.rhino.jstype.NamedType
Closure,5,com.google.javascript.jscomp.InlineObjectLiterals
Closure,6,com.google.javascript.jscomp.TypeValidator
Closure,7,com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter
Closure,8,com.google.javascript.jscomp.CollapseVariableDeclarations
Closure,9,com.google.javascript.jscomp.ProcessCommonJSModules
Closure,10,com.google.javascript.jscomp.NodeUtil
Closure,11,com.google.javascript.jscomp.TypeCheck
Closure,12,com.google.javascript.jscomp.MaybeReachingVariableUse
Closure,13,com.google.javascript.jscomp.PeepholeOptimizationsPass
Closure,14,com.google.javascript.jscomp.ControlFlowAnalysis
Closure,15,com.google.javascript.jscomp.FlowSensitiveInlineVariables
Closure,16,com.google.javascript.jscomp.ScopedAliases
Closure,17,com.google.javascript.jscomp.TypedScopeCreator
Closure,18,com.google.javascript.jscomp.Compiler
Closure,19,com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter
Closure,20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
Closure,21,com.google.javascript.jscomp.CheckSideEffects
Closure,22,com.google.javascript.jscomp.CheckSideEffects
Closure,23,com.google.javascript.jscomp.PeepholeFoldConstants
Closure,24,com.google.javascript.jscomp.ScopedAliases
Closure,25,com.google.javascript.jscomp.TypeInference
Closure,26,com.google.javascript.jscomp.ProcessCommonJSModules
Closure,27,com.google.javascript.rhino.IR
Closure,28,com.google.javascript.jscomp.InlineCostEstimator
Closure,29,com.google.javascript.jscomp.InlineObjectLiterals
Closure,30,com.google.javascript.jscomp.MustBeReachingVariableDef
Closure,30,com.google.javascript.jscomp.FlowSensitiveInlineVariables
Closure,31,com.google.javascript.jscomp.Compiler
Closure,32,com.google.javascript.jscomp.parsing.JsDocInfoParser
Closure,33,com.google.javascript.rhino.jstype.PrototypeObjectType
Closure,34,com.google.javascript.jscomp.CodeGenerator
Closure,34,com.google.javascript.jscomp.CodePrinter
Closure,35,com.google.javascript.jscomp.TypeInference
Closure,36,com.google.javascript.jscomp.InlineVariables
Closure,37,com.google.javascript.jscomp.parsing.IRFactory
Closure,37,com.google.javascript.jscomp.NodeTraversal
Closure,38,com.google.javascript.jscomp.CodeConsumer
Closure,39,com.google.javascript.rhino.jstype.PrototypeObjectType
Closure,40,com.google.javascript.jscomp.NameAnalyzer
Closure,41,com.google.javascript.jscomp.FunctionTypeBuilder
Closure,42,com.google.javascript.jscomp.parsing.IRFactory
Closure,43,com.google.javascript.jscomp.TypedScopeCreator
Closure,44,com.google.javascript.jscomp.CodeConsumer
Closure,45,com.google.javascript.jscomp.RemoveUnusedVars
Closure,46,com.google.javascript.rhino.jstype.RecordType
Closure,47,com.google.javascript.jscomp.SourceMap
Closure,47,com.google.debugging.sourcemap.SourceMapConsumerV3
Closure,48,com.google.javascript.jscomp.TypedScopeCreator
Closure,49,com.google.javascript.jscomp.MakeDeclaredNamesUnique
Closure,50,com.google.javascript.jscomp.PeepholeReplaceKnownMethods
Closure,51,com.google.javascript.jscomp.CodeConsumer
Closure,52,com.google.javascript.jscomp.CodeGenerator
Closure,53,com.google.javascript.jscomp.InlineObjectLiterals
Closure,54,com.google.javascript.jscomp.TypedScopeCreator
Closure,54,com.google.javascript.rhino.jstype.FunctionType
Closure,55,com.google.javascript.jscomp.FunctionRewriter
Closure,56,com.google.javascript.jscomp.SourceFile
Closure,57,com.google.javascript.jscomp.ClosureCodingConvention
Closure,58,com.google.javascript.jscomp.LiveVariablesAnalysis
Closure,59,com.google.javascript.jscomp.Compiler
Closure,60,com.google.javascript.jscomp.NodeUtil
Closure,61,com.google.javascript.jscomp.NodeUtil
Closure,62,com.google.javascript.jscomp.LightweightMessageFormatter
Closure,63,com.google.javascript.jscomp.LightweightMessageFormatter
Closure,64,com.google.javascript.jscomp.Compiler
Closure,65,com.google.javascript.jscomp.CodeGenerator
Closure,66,com.google.javascript.jscomp.TypeCheck
Closure,67,com.google.javascript.jscomp.AnalyzePrototypeProperties
Closure,68,com.google.javascript.jscomp.parsing.JsDocInfoParser
Closure,69,com.google.javascript.jscomp.TypeCheck
Closure,70,com.google.javascript.jscomp.TypedScopeCreator
Closure,71,com.google.javascript.jscomp.CheckAccessControls
Closure,72,com.google.javascript.jscomp.FunctionToBlockMutator
Closure,72,com.google.javascript.jscomp.RenameLabels
Closure,73,com.google.javascript.jscomp.CodeGenerator
Closure,74,com.google.javascript.jscomp.PeepholeFoldConstants
Closure,75,com.google.javascript.jscomp.NodeUtil
Closure,76,com.google.javascript.jscomp.DeadAssignmentsElimination
Closure,77,com.google.javascript.jscomp.CodeGenerator
Closure,78,com.google.javascript.jscomp.PeepholeFoldConstants
Closure,79,com.google.javascript.jscomp.VarCheck
Closure,79,com.google.javascript.jscomp.Normalize
Closure,80,com.google.javascript.jscomp.NodeUtil
Closure,81,com.google.javascript.jscomp.parsing.IRFactory
Closure,82,com.google.javascript.rhino.jstype.JSType
Closure,83,com.google.javascript.jscomp.CommandLineRunner
Closure,84,com.google.javascript.jscomp.parsing.IRFactory
Closure,85,com.google.javascript.jscomp.UnreachableCodeElimination
Closure,86,com.google.javascript.jscomp.NodeUtil
Closure,87,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
Closure,88,com.google.javascript.jscomp.DeadAssignmentsElimination
Closure,89,com.google.javascript.jscomp.GlobalNamespace
Closure,89,com.google.javascript.jscomp.CollapseProperties
Closure,90,com.google.javascript.rhino.jstype.FunctionType
Closure,90,com.google.javascript.jscomp.FunctionTypeBuilder
Closure,91,com.google.javascript.jscomp.CheckGlobalThis
Closure,92,com.google.javascript.jscomp.ProcessClosurePrimitives
Closure,93,com.google.javascript.jscomp.ProcessClosurePrimitives
Closure,94,com.google.javascript.jscomp.NodeUtil
Closure,95,com.google.javascript.jscomp.TypedScopeCreator
Closure,96,com.google.javascript.jscomp.TypeCheck
Closure,97,com.google.javascript.jscomp.PeepholeFoldConstants
Closure,98,com.google.javascript.jscomp.ReferenceCollectingCallback
Closure,99,com.google.javascript.jscomp.CheckGlobalThis
Closure,100,com.google.javascript.jscomp.CheckGlobalThis
Closure,101,com.google.javascript.jscomp.CommandLineRunner
Closure,102,com.google.javascript.jscomp.Normalize
Closure,103,com.google.javascript.jscomp.DisambiguateProperties
Closure,103,com.google.javascript.jscomp.ControlFlowAnalysis
Closure,104,com.google.javascript.rhino.jstype.UnionType
Closure,105,com.google.javascript.jscomp.FoldConstants
Closure,106,com.google.javascript.rhino.JSDocInfoBuilder
Closure,106,com.google.javascript.jscomp.GlobalNamespace
Closure,107,com.google.javascript.jscomp.CommandLineRunner
Closure,108,com.google.javascript.jscomp.ScopedAliases
Closure,109,com.google.javascript.jscomp.parsing.JsDocInfoParser
Closure,110,com.google.javascript.rhino.Node
Closure,110,com.google.javascript.jscomp.ScopedAliases
Closure,111,com.google.javascript.jscomp.type.ClosureReverseAbstractInterpreter
Closure,112,com.google.javascript.jscomp.TypeInference
Closure,113,com.google.javascript.jscomp.ProcessClosurePrimitives
Closure,114,com.google.javascript.jscomp.NameAnalyzer
Closure,115,com.google.javascript.jscomp.FunctionInjector
Closure,116,com.google.javascript.jscomp.FunctionInjector
Closure,117,com.google.javascript.jscomp.TypeValidator
Closure,118,com.google.javascript.jscomp.DisambiguateProperties
Closure,119,com.google.javascript.jscomp.GlobalNamespace
Closure,120,com.google.javascript.jscomp.ReferenceCollectingCallback
Closure,121,com.google.javascript.jscomp.InlineVariables
Closure,122,com.google.javascript.jscomp.parsing.IRFactory
Closure,123,com.google.javascript.jscomp.CodeGenerator
Closure,124,com.google.javascript.jscomp.ExploitAssigns
Closure,125,com.google.javascript.jscomp.TypeCheck
Closure,126,com.google.javascript.jscomp.MinimizeExitPoints
Closure,127,com.google.javascript.jscomp.UnreachableCodeElimination
Closure,128,com.google.javascript.jscomp.CodeGenerator
Closure,129,com.google.javascript.jscomp.PrepareAst
Closure,130,com.google.javascript.jscomp.CollapseProperties
Closure,131,com.google.javascript.rhino.TokenStream
Closure,132,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
Closure,133,com.google.javascript.jscomp.parsing.JsDocInfoParser
